60	13	4	3	2	0	0	1	0	92.7710843373494	
61	12	5	4	1	0	0	0	0	93.97590361445783	
60	9	3	7	3	0	0	0	1	86.74698795180723	
61	4	3	12	3	0	0	0	0	81.92771084337349	
61	16	6	0	0	0	0	0	0	100.0	
61	14	4	2	2	0	0	0	0	95.18072289156626	
60	13	5	3	1	0	0	1	0	93.97590361445783	
61	15	5	1	1	0	0	0	0	97.59036144578313	
61	15	6	1	0	0	0	0	0	98.79518072289157	
61	12	4	4	2	0	0	0	0	92.7710843373494	
61	12	5	4	1	0	0	0	0	93.97590361445783	
61	10	5	6	1	0	0	0	0	91.56626506024097	
61	16	5	0	1	0	0	0	0	98.79518072289157	
61	14	5	2	1	0	0	0	0	96.3855421686747	
61	11	4	5	2	0	0	0	0	91.56626506024097	
61	15	5	1	1	0	0	0	0	97.59036144578313	
61	14	5	2	1	0	0	0	0	96.3855421686747	
61	11	3	5	3	0	0	0	0	90.36144578313252	
61	15	5	1	1	0	0	0	0	97.59036144578313	
61	10	4	6	2	0	0	0	0	90.36144578313252	
61	15	5	1	1	0	0	0	0	97.59036144578313	
61	15	6	1	0	0	0	0	0	98.79518072289157	
61	13	3	3	3	0	0	0	0	92.7710843373494	
60	15	6	1	0	0	0	1	0	97.59036144578313	
61	15	5	1	1	0	0	0	0	97.59036144578313	
61	15	5	1	1	0	0	0	0	97.59036144578313	
61	15	5	1	1	0	0	0	0	97.59036144578313	
61	14	4	2	2	0	0	0	0	95.18072289156626	
61	14	3	2	3	0	0	0	0	93.97590361445783	
61	14	5	2	1	0	0	0	0	96.3855421686747	
